customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,CustomerRating,MonthlyCharges,TotalCharges,Churn
661223-YRDCJ,Male,122,1,0,33,1,0,DSL,1,1,0,1,0,0,24,1,4,61.1225,212218.4,0
3538-WZPHD,Male,122,0,0,3,0,0 phone service,DSL,0,1,0,0,0,0,3,1,3,29.6,79.45,1
3229-USWAR,Female,122,0,0,34,1,0,DSL,1,0,1,1,1,1,12,1,5,79.95,2727.3,0
2138-VFAPZ,Female,122,1,1,14,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,19.7,263.65,0
6131-JLWZM,Female,122,0,0,13,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.3,275.4,0
4785-QRJHC,Male,1,1,0,46,0,0 phone service,DSL,0,1,1,1,1,1,12,1,5,59.9,2816.65,1
122269-XFESX,Male,122,1,1,23,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,24.35,538.5,0
171229-EJDOX,Female,122,1,1,47,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.75,948.9,0
4316-XCSLJ,Male,122,0,1,17,1,0,DSL,1,0,0,0,0,0,3,1,4,5122.3,846.8,0
861122-WFCJF,Female,122,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,95.6,4783.5,1
9693-XMUOB,Male,1,1,0,59,0,0 phone service,DSL,0,1,0,0,1,1,3,1,3,5122.25,2997.45,0
122383-CLDDA,Female,122,0,0,69,1,1,DSL,1,0,1,1,1,1,24,1,2,85.35,5897.4,0
491225-JEFDW,Male,122,0,0,11,0,0 phone service,DSL,0,0,1,0,1,0,12,1,3,41.6,47122.6,1
271229-UQGNP,Male,122,0,0,1122,1,0,DSL,1,0,0,0,0,0,3,1,4,51.65,524.5,0
3549-ZTMNH,Male,122,1,1,12,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,5,24,269.65,0
7881-INRLC,Male,122,0,0,45,1,1,Fiber optic,0,1,0,0,1,1,3,1,2,1122122.85,474122,1
812233-ATFAS,Female,122,1,1,39,1,0,DSL,0,0,1,0,1,0,3,1,4,59.85,2341.5,0
1635-NZATJ,Male,1,1,0,71,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,25.45,1789.65,0
122562-HKHML,Male,122,1,1,71,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,23.9,1626.4,0
8277-RVRSV,Female,122,1,1,33,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,2,24.15,8122122.3,0
9943-VSZUV,Male,1,0,0,67,1,1,Fiber optic,0,0,0,0,0,0,3,1,4,75.7,51226122.85,0
122117-LFRMW,Male,122,1,1,37,0,0 phone service,DSL,1,1,1,0,0,0,3,0,5,4122.2,1448.8,1
6172-FECYY,Male,122,1,1,49,1,1,Fiber optic,0,0,0,0,1,0,3,0,3,84.5,4254.85,1
712254-ENNGU,Female,122,1,0,9,1,0,DSL,0,1,0,0,0,0,3,0,4,5122.85,466.6,0
1455-HFBXA,Male,122,1,0,52,1,1,Fiber optic,1,0,1,1,0,0,24,1,2,91.6,4627.8,0
941222-CXWPL,Female,122,0,0,7122,1,1,Fiber optic,0,1,0,0,1,1,12,0,3,98.9,6838.6,0
1628-BIZYP,Male,122,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,3,1,3,85,85,0
1965-AKTSX,Female,1,0,0,14,1,1,Fiber optic,0,1,0,0,0,0,3,1,3,78.95,111221.85,1
12212282-LDZUE,Male,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,1,4,44.3,44.3,0
4786-UKSNZ,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.2,2122.2,1
5343-SGUBI,Female,122,0,0,52,1,1,Fiber optic,0,1,0,0,0,0,12,1,4,8122.2,4297.6,0
122856-NAOES,Male,122,0,0,6,1,0,DSL,0,0,1,0,1,0,3,0,4,6122.9,414.1,0
1976-AZZPJ,Male,122,1,0,7,0,0 phone service,DSL,1,1,0,0,0,0,3,0,4,34.2,256.6,0
7248-VZQLC,Female,1,0,0,47,1,1,Fiber optic,0,1,1,0,0,0,3,1,5,85.2,3969.35,1
6156-UZDLF,Female,122,0,0,26,1,0,Fiber optic,1,0,1,1,0,0,12,1,2,87.15,2274.1,0
312299-OONVS,Male,122,1,1,25,1,0,DSL,1,0,0,1,0,0,3,0,3,54.3,1296.8,0
95122122-WBGRP,Male,122,0,0,69,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,19.1,1268.85,0
5183-KLYEM,Female,122,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,24,1,2,112.75,8192.6,0
5144-PQCDZ,Male,122,0,0,4,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,19.95,59.25,0
8514-VZHEB,Male,122,1,1,59,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.5,1147.85,0
6625-IUTTT,Male,122,0,0,67,1,0,DSL,1,0,1,0,0,1,24,0,5,65.55,4361.55,0
9355-NPPFS,Female,1,0,0,26,1,0,Fiber optic,0,0,0,0,0,1,3,1,3,78.8,21221226.1,0
12212268-FIGTF,Female,122,0,0,27,1,0,DSL,0,1,1,1,1,1,12,0,4,78.2,212278.95,0
5965-GGPRW,Male,122,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,24,0,5,11225.25,761229.75,0
812235-PWSEV,Female,122,0,0,6,1,0,Fiber optic,0,0,1,1,0,1,3,1,3,89.25,487.1225,0
2236-HILPA,Male,122,1,1,62,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,2122.65,1218.45,0
184122-BIUOG,Male,122,0,0,2122,1,1,DSL,0,1,0,1,1,0,12,1,3,68.7,1416.2,0
1356-MKYSK,Male,122,0,0,6,1,0,DSL,1,0,1,1,1,1,3,0,2,78.65,483.3,0
61228122-LNESI,Male,122,0,0,51,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,24.75,1234.6,0
183122-IPXVJ,Female,122,1,1,61,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.75,1311.6,0
5828-DWPIL,Male,1,1,0,62,1,1,Fiber optic,1,1,1,0,0,0,3,1,3,89.1,5618.3,0
8398-TBIYD,Female,122,0,0,72,1,1,Fiber optic,1,0,0,1,0,0,24,1,5,84.7,6185.15,0
12212211-IGKFF,Male,1,1,0,13,1,0,Fiber optic,0,1,1,0,1,1,3,1,3,98,1237.85,1
4192-GORJT,Male,122,1,0,5,1,0,Fiber optic,0,0,1,0,1,1,3,1,3,94.45,498.1,1
6496-SLWHQ,Male,1,0,0,3,1,1,Fiber optic,0,1,1,0,1,1,3,1,3,11225,294.45,1
9912-GVSEQ,Female,1,1,0,26,1,1,Fiber optic,0,1,1,0,0,1,3,1,3,93.85,2381.55,1
2931-FSOHN,Male,1,0,0,13,1,0,DSL,0,1,0,0,1,0,3,1,3,59.9,788.35,0
9418-RUKPH,Female,122,1,1,38,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,19.95,756.4,0
5383-MMTWC,Female,1,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,3,1,3,84,613.4,1
9971-ZWPBF,Male,1,1,1,34,1,1,Fiber optic,0,1,1,1,1,1,3,1,3,11228.9,3625.2,0
4712-AUQZO,Male,122,0,0,18,0,0 phone service,DSL,1,0,1,0,0,0,3,0,4,33.6,55122.35,0
9711-FJTBX,Male,122,1,1,56,1,0,Fiber optic,0,1,1,1,0,0,12,1,4,85.85,4793.8,0
291228-ZTPNF,Female,122,0,0,36,0,0 phone service,DSL,0,1,0,1,0,0,3,1,5,34.85,1267.2,0
724122-ETPTR,Female,122,1,0,9,0,0 phone service,DSL,0,0,1,0,1,1,3,1,3,48.75,442.2,1
221222-CUYXZ,Male,122,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,3,1,3,84.85,84.85,1
5995-OIGLP,Male,122,0,0,12,1,0,DSL,1,0,0,1,0,0,3,0,4,56.65,654.85,1
8421-WZOOW,Female,1,1,1,57,1,0,Fiber optic,0,1,1,1,1,0,3,1,2,95.3,5567.45,0
6261-RCVNS,Female,122,0,0,42,1,0,DSL,1,1,1,1,0,1,12,0,2,73.9,316122.55,1
7951-QKZPL,Female,122,1,1,33,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,24.5,74122.3,1
1414-YADCW,Male,122,1,0,7122,1,0,Fiber optic,1,1,0,1,0,0,24,0,5,84.6,571226.2,0
8756-RDDLT,Female,122,0,0,68,0,0 phone service,DSL,0,1,0,1,0,1,3,0,3,44.95,312285.35,0
2862-PFNIK,Male,122,0,1,1,0,0 phone service,DSL,0,0,0,0,0,0,3,1,3,24.7,24.7,0
5816-QVHRX,Female,122,0,0,37,1,1,Fiber optic,0,0,0,1,1,1,3,0,2,1122122.3,3541.4,0
443122-YHXGG,Female,122,0,1,4,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,25.45,84.2,0
6888-SBYAI,Male,122,0,0,1,1,0,DSL,1,0,0,0,0,0,3,1,4,5122.7,5122.7,0
7395-XWZOY,Male,122,0,0,2122,0,0 phone service,DSL,1,1,1,1,1,0,3,1,2,55,1165.55,0
7169-YWAMK,Male,122,1,1,72,1,0,DSL,1,1,0,1,1,0,24,0,5,68.4,4855.35,0
364122-PHQXK,Female,122,0,0,31,1,1,Fiber optic,0,0,1,0,0,1,3,1,3,89.9,281226.9,1
6877-LGWXO,Male,1,1,0,18,1,0,Fiber optic,0,0,0,0,0,1,3,0,3,78.55,1422.65,1
6859-RKMZJ,Male,122,1,0,11,1,0,DSL,0,0,0,0,1,0,3,1,5,55.1225,61228.15,0
2729-VNVAP,Female,122,1,1,33,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.8,641.35,0
2957-JIRMN,Female,1,0,0,62,1,1,Fiber optic,0,0,0,0,1,0,12,0,3,84.45,4959.15,0
212249-BAFNW,Female,122,0,0,1,0,0 phone service,DSL,0,0,1,1,0,0,3,0,4,35.9,35.9,0
3842-QTGDL,Male,122,1,0,16,1,0,Fiber optic,1,1,0,0,0,0,3,0,5,8122.75,1321.3,0
7163-OCEQI,Male,122,1,1,22,1,1,DSL,0,0,1,1,1,1,12,1,4,78.65,1663.75,0
9782-LGXMC,Female,122,1,1,49,1,0,DSL,1,0,1,1,0,0,3,0,5,61.75,312224.15,0
5975-BAICR,Male,122,1,1,36,1,0,DSL,1,0,1,0,0,1,12,1,2,63.7,2188.5,0
812219-ENHXU,Male,122,1,0,42,1,1,Fiber optic,0,1,1,1,0,1,3,1,3,99.45,4138.1225,1
5167-GBFRE,Male,1,0,0,4,0,0 phone service,DSL,0,0,0,0,0,0,3,1,5,25.2,11222.5,1
912233-EOXWV,Female,122,0,0,12,1,1,DSL,0,0,0,1,1,1,12,0,4,74.1225,872.65,1
4673-KKSLS,Female,122,0,0,31,1,0,Fiber optic,1,0,1,1,0,0,3,0,3,87.6,2724.25,0
4853-OITSN,Male,122,1,0,5,1,1,Fiber optic,1,0,0,0,0,1,3,1,3,89.15,413.25,0
98122122-OUIGR,Male,122,1,1,66,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,2122,1374.2,0
1324-NLTJE,Female,1,0,0,15,1,1,DSL,0,0,0,1,0,0,3,0,2,55,757.1,1
2324-EFHVG,Male,122,0,0,64,1,1,Fiber optic,0,1,1,0,1,1,24,1,5,11224.4,6692.65,0
712294-MSZAO,Male,122,1,1,1122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,2,2122.1225,218.5,0
1522-VVDMG,Male,122,1,1,7,1,0,Fiber optic,0,1,0,1,1,0,3,1,3,89.75,61228.8,1
691227-CQGPN,Male,122,0,0,29,0,0 phone service,DSL,0,1,0,1,0,0,3,0,3,34.3,11221224.75,0
12278122-XNZFN,Male,122,0,0,57,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,2122.65,1125.6,0
122239-OXEXL,Female,122,0,0,46,1,1,Fiber optic,1,1,0,0,0,0,3,0,4,84.25,3847.6,0
2675-IJRGJ,Male,122,0,0,53,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,19.65,978,0
712249-GKVZY,Female,122,0,0,17,1,0,DSL,1,1,0,1,1,1,12,0,2,79.85,1387.35,0
8577-QSOCG,Female,122,1,1,38,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,2122.2,746.1225,0
3721-CNZHX,Male,122,0,0,15,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,19.8,31224.6,0
122212-ISBBF,Female,122,0,0,22,0,0 phone service,DSL,0,1,0,0,1,1,3,1,3,5122.35,112298.85,0
9185-TQCVP,Male,122,1,0,14,1,1,Fiber optic,0,0,0,0,0,1,3,1,3,85.15,1139.2,1
3585-YNADK,Female,122,1,0,57,1,1,DSL,0,1,1,1,1,0,12,0,5,74.6,4368.95,0
5271-DBYSJ,Male,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,3,1,2,79.15,827.7,0
112299-GODLO,Female,122,1,1,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,2122.35,2122.35,0
6828-HMKWP,Male,122,1,1,12,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,21.1225,262.1225,0
5567-WSELE,Male,1,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,94.6,279.55,1
1472-TNCWL,Male,122,0,1,36,1,0,Fiber optic,0,1,0,0,1,1,3,1,3,94.7,3512.5,0
812263-RJYNF,Male,122,0,0,16,1,0,Fiber optic,1,0,0,0,1,1,3,1,3,94.25,1483.25,1
122687-ZVTHB,Male,122,1,1,65,1,1,DSL,1,1,1,0,0,1,12,0,2,72.45,4653.85,1
21228122-GKCWQ,Male,122,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,3,0,3,74.95,151.75,0
9661-ACXBS,Female,122,0,0,42,1,1,Fiber optic,1,0,1,0,1,1,3,1,3,11225.2,44122122.75,1
2193-SFWQW,Male,122,1,1,72,1,0,Fiber optic,1,1,1,1,1,1,24,0,5,111.95,812233.1,0
5656-JAMLX,Male,122,0,0,62,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,19.85,1253.65,0
3462-BJQQA,Female,122,0,0,6,1,1,Fiber optic,0,1,0,0,1,0,3,1,3,89.75,552.65,0
122442-TDYUO,Male,122,1,0,48,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,2122.1225,112236,0
6733-LRIZX,Male,122,0,0,35,1,1,Fiber optic,1,0,1,1,1,1,24,1,3,11228.95,412225.5,0
951223-XJUME,Male,122,0,1,52,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,2,19.65,928.4,0
4367-NHWMM,Female,122,0,0,1,0,0 phone service,DSL,0,0,0,0,0,0,3,1,4,24.9,24.9,0
3727-RJMEO,Male,122,1,0,6,1,1,Fiber optic,0,0,0,0,1,0,3,1,3,82.85,46122.25,1
3779-OSWCF,Female,122,1,0,71,1,1,DSL,1,1,1,1,1,1,24,0,2,93.2,651226.15,0
6736-DHUQI,Female,122,1,1,67,1,0,Fiber optic,1,1,1,0,0,0,12,0,5,84.8,5598.3,0
3915-ODIYG,Male,1,0,0,6122,1,1,DSL,1,1,0,0,0,1,12,1,3,71.75,4374.55,0
136122-RCYRT,Male,122,1,1,23,0,0 phone service,DSL,0,0,0,1,0,0,3,1,5,3122.35,678.75,0
2724-FJDYW,Male,122,0,1,39,0,0 phone service,DSL,0,0,1,1,1,1,12,0,5,54.85,2191.7,0
4451-RWASJ,Male,122,1,1,15,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,4,19.5,239.75,0
6646-VRFOL,Male,1,1,0,53,1,1,Fiber optic,0,1,1,0,1,1,3,1,3,11223.85,5485.5,1
346122-TJBWI,Male,122,1,1,24,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,24.2,61229.1225,0
5917-HBSDW,Female,122,1,1,37,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,3,19.35,683.75,0
5685-IIXLY,Female,122,1,1,5,1,0,Fiber optic,0,1,0,0,0,1,3,1,3,83.6,41224.2,1
5671-UUNXD,Female,1,1,0,5122,1,1,Fiber optic,0,0,0,1,1,1,12,1,3,1122122.65,5189.75,0
122956-ACVZC,Female,122,0,0,54,1,0,Fiber optic,0,0,1,0,1,1,12,1,2,94.1,51226122.9,0
2325-NBPZG,Female,122,0,0,3,1,0,Fiber optic,1,0,0,0,0,0,3,1,3,74.55,233.65,0
425122-ZBWLV,Male,122,0,0,68,1,1,Fiber optic,0,1,1,1,1,1,12,0,3,11228.45,7176.55,1
4482-FTFFX,Male,122,0,0,5,1,0,DSL,0,0,1,1,0,0,3,0,3,56.15,291.45,0
8859-DZTGQ,Male,122,0,0,33,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,2122.35,689.75,0
12244122-MOGPM,Female,122,0,0,41,1,1,DSL,0,1,1,0,1,1,12,1,3,8122.55,3263.9,0
1221222122-JDNXP,Female,122,1,1,34,0,0 phone service,DSL,1,0,1,1,1,1,12,0,4,61.25,1993.2,0
3752-CQSJI,Female,122,1,1,13,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.45,254.5,0
512225-GOOKI,Female,122,0,0,2122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,2,18.9,347.65,0
4698-KVLLG,Female,1,0,0,51,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.6,967.9,0
512295-AESKG,Female,122,1,0,3,1,1,Fiber optic,0,1,0,0,0,1,3,1,2,91.5,242.95,1
2887-JPYLU,Female,122,0,1,41,1,0,DSL,0,0,0,0,0,0,3,0,5,45.2,1841.9,0
477122-QAZXN,Female,122,0,0,13,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,2,19.45,232.1,0
4896-CPRPF,Male,122,1,1,35,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,25.45,81229.25,0
1871-MOWRM,Male,122,1,0,12,1,0,Fiber optic,1,0,0,1,0,0,3,0,5,8122.85,866.45,1
9714-EDSUC,Male,122,0,0,4,1,0,Fiber optic,1,1,0,1,0,1,3,1,4,94.9,36122.55,0
212227-OAQQC,Female,122,0,0,43,0,0 phone service,DSL,0,0,1,0,1,1,3,1,5,49.1225,212276.2,1
122282-NVSJS,Female,1,1,1,12,0,0 phone service,DSL,0,0,0,1,0,0,3,1,4,29.3,355.9,0
91229122-SGQXL,Male,1,1,0,68,1,1,Fiber optic,0,1,1,0,1,1,3,1,3,11225.3,7299.65,1
6595-YGXIT,Male,1,0,0,25,1,1,Fiber optic,0,1,0,0,1,0,3,1,3,88.95,2291.2,1
7353-YOWFP,Female,122,0,0,7,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.25,129.15,0
9835-ZIITK,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,12,1,3,11122.85,7491.75,1
81221228-ESFLK,Female,122,1,0,53,1,0,Fiber optic,1,1,1,1,1,1,12,0,3,11122.5,5835.5,0
7537-CBQUZ,Male,1,0,0,63,1,1,Fiber optic,1,1,1,0,1,1,3,1,5,11229.4,712231.45,0
1555-DJEQW,Female,122,1,1,7122,1,1,Fiber optic,1,1,1,1,1,1,24,1,5,114.2,7723.9,1
5649-TJHOV,Male,1,1,0,27,0,0 phone service,DSL,0,0,0,0,0,1,3,0,5,36.5,112232,1
122519-XUZJU,Female,122,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,3,0,4,7122.75,7122.75,1
3363-EWLGO,Female,122,0,0,5,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.95,11229.6,0
475122-UKWJK,Female,1,1,0,37,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,19.6,727.8,0
6338-AVWCY,Male,122,0,0,3,0,0 phone service,DSL,0,0,1,0,1,0,3,1,4,4122.15,13122.75,1
1689-YQBYY,Female,122,0,1,12,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,76.6,893,0
4487-ZYJZK,Female,122,1,1,38,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,2,19.6,763.1,0
2959-FENLU,Female,122,0,0,9,1,0,Fiber optic,0,0,1,0,0,1,3,1,2,85.3,781.4,0
12271228-LGSMF,Male,122,1,0,13,1,1,DSL,1,0,0,0,0,1,3,1,3,65.85,91222.25,0
9253-QXKBE,Male,1,1,0,29,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,94.45,2653.65,1
7634-HLQJR,Female,122,1,1,47,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,2122.1225,112216.7,0
122487-RPVUM,Male,122,1,0,61,1,1,Fiber optic,1,0,1,1,1,0,3,0,5,99.4,5943.65,0
412279-ULGFR,Male,122,0,0,16,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122,275.7,0
2516-XSJKX,Female,122,1,1,41,1,0,DSL,1,1,0,1,1,1,24,0,3,78.45,3126.45,0
12212257-QBUQH,Female,122,0,1,43,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,3,25.1,11227122.15,0
9445-SZLCH,Female,122,1,1,36,1,1,Fiber optic,0,1,1,0,1,0,3,1,5,97.35,3457.9,1
6599-SFQVE,Female,122,0,0,6,1,0,DSL,0,0,0,0,0,1,3,1,3,55,34122.4,0
8331-ZXFOE,Female,122,0,0,58,1,1,DSL,1,1,1,1,0,0,12,1,2,71.1,4299.2,0
41221223-FUSHP,Male,122,0,0,19,1,0,DSL,0,0,0,1,1,0,3,1,2,61.55,112293.2,0
122356-ERHVT,Male,122,1,0,11,1,0,DSL,0,0,0,0,0,0,3,1,5,45.9,521.9,0
7325-ENZFI,Female,122,0,0,39,0,0 phone service,DSL,1,1,0,1,0,0,12,1,5,4122.3,163122.4,0
4884-ZTHVF,Female,1,0,0,8,1,0,Fiber optic,0,1,0,0,1,0,3,1,3,87.1,713.6,0
392122-HIHMQ,Female,122,0,1,26,1,1,DSL,0,0,0,0,0,0,3,1,4,49.5,1265.65,0
312255-OYMSE,Female,1,0,0,53,1,0,Fiber optic,0,1,0,0,0,0,3,1,2,73.8,41221223.85,0
122613-WUXUM,Female,122,1,1,7122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,19.2,141221.4,0
7568-PODML,Male,122,0,0,1,0,0 phone service,DSL,0,0,0,0,1,1,3,1,4,45.3,45.3,1
4458-KVRBJ,Male,122,0,0,59,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,25,151122.5,0
5349-IECLD,Male,122,0,0,2,1,0,Fiber optic,0,0,1,0,1,1,3,0,3,94.95,178.1,1
1397-XKKWR,Male,122,0,0,7,0,0 phone service,DSL,1,0,1,0,0,0,12,0,4,35.3,264.8,0
3945-GFWQL,Female,122,0,1,12,1,0,DSL,0,0,0,0,0,0,3,1,3,44.55,48122.6,1
812297-OMULG,Male,122,1,1,59,1,0,DSL,0,1,1,1,1,1,12,0,2,76.75,4541.9,0
612213-BHCAW,Male,122,1,1,61,1,1,DSL,0,0,1,1,1,1,24,1,5,81,4976.15,0
12241221-WDBXM,Male,122,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,24,1,5,11225.55,7542.25,0
3387-PLKUI,Female,122,1,1,13,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,18.8,251.25,0
612296-EGVTU,Female,122,1,1,64,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,24.9,1595.5,0
3797-VTIDR,Male,122,1,0,1,0,0 phone service,DSL,0,0,0,0,0,0,3,1,3,23.45,23.45,1
512281-NWSUP,Female,122,0,0,1122,1,0,DSL,0,1,0,1,0,1,12,0,4,64.9,685.55,0
258122-ATZSQ,Female,122,1,1,65,1,0,DSL,1,1,1,0,0,0,12,0,5,61.35,3874.1,0
812285-MSNLK,Female,122,1,0,62,1,1,Fiber optic,1,1,1,1,1,1,24,0,4,113.95,6891.4,0
9691-HKOVS,Female,122,1,0,55,1,1,DSL,1,1,1,1,1,1,12,1,3,9122.15,4916.95,0
9881-VCZEP,Female,122,1,0,25,1,1,DSL,0,1,0,0,0,0,3,0,3,54.1,1373,0
9526-BIHHD,Male,122,0,0,1,0,0 phone service,DSL,1,0,0,0,0,0,3,0,4,29.7,29.7,1
8757-TFHHJ,Male,122,0,0,1,1,0,DSL,1,0,0,0,0,0,3,1,2,49.8,49.8,0
4523-WXCEF,Female,122,1,0,59,1,1,Fiber optic,0,1,0,0,1,1,3,0,3,11221.1,612239.9,1
1468-DEFNC,Male,1,1,1,64,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,5,24.4,1548.65,0
5119-KEPFY,Male,122,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,3,1,5,95,344122.25,0
8364-TRMMK,Female,122,0,0,3,1,1,DSL,0,0,0,0,0,0,3,1,4,5122.65,151.3,1
122916-KNFAJ,Male,122,1,0,61,1,1,DSL,1,0,1,0,0,1,24,1,4,69.9,4226.7,0
8319-QBEHW,Male,122,0,1,26,0,0 phone service,DSL,0,1,0,0,1,0,12,1,5,39.95,112223.75,0
312263-QFSZL,Female,122,0,0,1,1,0,DSL,0,0,0,0,0,1,3,1,3,55.4,55.4,1
8775-LHDJH,Female,1,1,0,1,1,1,Fiber optic,0,1,0,0,1,0,3,1,3,9122.6,9122.6,1
9625-QNLUX,Male,122,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,24,1,2,11223.25,712274.4,0
312297-NQYSN,Male,1,1,0,2,1,1,Fiber optic,0,0,0,0,1,0,3,1,4,86.85,156.35,1
412224-CSNBY,Female,122,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,24,1,5,94.25,6849.75,0
711122-BDTWG,Female,122,1,0,71,0,0 phone service,DSL,0,0,1,1,0,1,24,1,3,47.1225,3263.6,0
7493-GVFIO,Male,122,0,0,57,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,2122.55,1252.85,0
